date,seat_type,reviews,recommendation,year,roberta_neg,roberta_neu,roberta_pos,topic
2019-11-07,Economy Class,"  Bordeaux to Gatwick. British Airways cancelled my September 11 flight due to the pilots strike, with advance notice. I made alternative travel arrangements, confirmed that I wanted to to cancel from my end in order to receive a refund, and received confirmation from BA on 24 August 2019. BA refunded my fare soon enough, but I am still awaiting a refund for the 70 Euro cost of baggage that I paid - six weeks later. I lodged a complaint on 9th October. No action. I lodged another complaint on 25th October, and still no action. They cancelled my flight, and won't refund my money. And they call it Customer Service! ",no,2019,0.8448058,0.13930306,0.015891086,-1
2019-11-02,Economy Class," London to Belfast. British Airways bullied my parents and spoilt a special occasion. I booked my parents on BA to attend my investiture at the Palace. My mother had a heart attack 3 months ago and this was her first flight post recovery and I had chosen BA expecting the best level of service. Instead they were treated appallingly and felt bullied by the airline staff. My mother suffers from claustrophobia and always requests an aisle seat and I booked my parents on 2 aisle seats side by side. I printed their boarding passes out myself with seats 24c and 24d. On arrival at check-in, one of the boarding passes was not recognised by the scanner so assistance printed out a new one. On going through security the boarding pass was again not recognised and a new pass was printed. Once my parents arrived at the gate they noticed that one of the seats had been changed. My father explained the situation but the rep at check-in started quoting the ‘Geneva convention’ that BA are only contracted to get them from A to B and could change seats if they wanted. Waiting at the gate to try and resolve the situation and eventually with 5 minutes before airborne they were rushed into the aircraft and forced to sit apart with no care for their welfare or circumstances. At no stage did they receive any apologetic words. For someone recovering from a heart attack, this was an unnecessary stressful event and spoilt what had been a special family occasion. I have been holding on with the hope that BAs slide from grace will halt but seem to be constantly disappointed. I will await BAs response to my parents; I know they will not fly the carrier again but I will be handing back my BA Amex and all points if an appropriate apology is not issued. Will update! In summary, don’t trust BA with your loved ones care.",no,2019,0.85128695,0.13437003,0.014343051,-1
2019-10-31,Premium Economy,"  London to Cape Town. We had booked business class tickets a year in advance for a trip to Africa. I usually fly Star Alliance, but picked BA for a segment for better connection timing through London to Cape Town. This was a huge mistake. I had tried to reserve seats on BA website twice and was not able to do so. Then I tried to call BA twice and gave up after being on hold for an hour each time with no call back option. When we arrived today in London from Toronto at the connections desk, seven hours before our flight, we were told that business class was oversold and we would be downgraded to premium economy. BA’s representative told us that because we did not have reserved seats, we were at the bottom of the list for business class, and that loyalty customers would all have priority for seats over us, but we would still be welcome in the lounge, (as if this was a bonus). Then there was a problem for us to clear security to get to the lounge, since they could not print our boarding passes (due to the down grade). It took close to an hour to get settled into the lounge from the time we first arrived at the connecting desk. We asked to speak to a manager, but at each of our four interactions with BA staff we were told that they would get some to speak with us, giving the impression that they were trying to pass off unhappy customers as fast as they could. At one point I got visibly frustrated after the BA staff issuing our new boarding passes indicated that our down grade was voluntary, which it definitely was not! After two and a half hours BA customer service managers came to speak with us. They were the first ones who were actually apologetic and tried to address the situation from a customer oriented perspective. If British Airways think giving bulkhead seats in premium economy and basic lounge access to paying business class passengers is adequate customer service for a downgrade from a paid business fare on our upcoming overnight flight, I will not be booking flights on BA again.",no,2019,0.6508851,0.30177248,0.04734238,8
2019-10-31,Business Class,"  San Jose to London. The TV screen of 12F was broken, could not be locked into position that would allow to watch movies. Flight attendants could not fix it, and suggested to move to a different seat which we slipped on purpose while checked in. The back of the seat in front was dirty. The tray on the 12D where I was moved to, had a hole on the right side, and the TV screen was not sensitive enough to be be operated by touch. Although my husband in 12E and me turned in the breakfast cards together, the flight attendant insisted they don’t have it, and was not planning to wake him up and serve him breakfast.  Flight attendants were doing their best, but it seems that they were understaffed.",no,2019,0.71215034,0.25612915,0.03172044,10
2019-10-29,Economy Class,"  I was travelling from Jeddah to London with a bag. I arrive 1 hour 30 minutes earlier but the check in counter was closed, I tried my best but there was no staff to help me so I have to leave my bag as I was not allowed to take the bag on the plane. In London I made a complaint but they were saying that we can’t do any thing and to get through to customer service the phone call takes about 1 hour and 47 minutes of wait",no,2019,0.83330774,0.15072984,0.015962435,4
2019-10-29,Economy Class,"  Zurich to London return. Both legs travelled with hand luggage only, and I could not choose a seat without paying. Fair enough but when there are 3 empty rows either side of 3 strangers cramped into one row and not allowed spread out as they had not paid the premium price seems mean to say the least. Hand Luggage fares are last to board, make them uncomfortable on board, no free food nor drink.",no,2019,0.7942966,0.18327749,0.022425868,-1
2019-10-27,Economy Class,"  London Gatwick to Salzburg with British Airways. Worst customer experience I have ever had after cancelled flights due to strike action, no response and when we did it was weeks between getting answers only to be told it's not their fault and would not pay towards cost of changing flights back home.",no,2019,0.9461761,0.049089998,0.004733947,0
2019-10-25,Economy Class," London to Malaga. A terminally ill airline packed with clueless staff full of attitude. At the checking at Gatwick airport, I was told the flight might well be delayed of 2h as not departed yet from Malaga. SMS confirmed the delay without a new time of departure and provided a link for flight status. At Gatwick, there are no arrival/departure boards prior to security for me to check if the flight was on time as shown online. When asked the BA guy at the lounge kiosk, he said I could check the link provided or go through security where monitors are. Surprisingly the flight was on time and no text was sent for an update. At the gate, we were told the aircraft was replaced. No apologies from anyone neither ground nor on the flight. We boarded at 5 pm and took off at 18:15. Stiff and no recliner seats. Cabin crew are so sociopathic and full of attitudes. 6 additional seats are replacing the 2 toilets located at the back of the 320 and located at the very far end of the aircraft in the cabin crew storage room and working space is. Horrible low cost service for a flag carrier ticket price.",no,2019,0.73460716,0.23191074,0.033482097,-1
2019-10-24,Economy Class,  Brussels to London. We were not given a seat number upon check in and were left waiting outside the gate for the boarding passes to be re printed without any explanation. Everyone else with a boarding pass was boarding whilst about 50% were just looking at the operators thinking what is going on. Extremely poor communication from the airline to and from the airport operators. ,no,2019,0.8500731,0.1364174,0.013509454,-1
2019-10-20,Premium Economy,"  My flight from London to Singapore in premium economy was the worst I have experienced. The seat was uncomfortable, the flight tracker failed after two hours, the breakfast prior to arrival in Singapore (scrambled egg) was like rubber. They ran out of cups and so my wife and I had no coffee, tea or drink with our breakfast. I used the call button to get some attention and no one came to answer my call even after waiting more than 30 minutes. Eventually I made contact with a passing cabin crew member and advised that we had not had a drink and was told that they would come back. I never saw the crew member again. ",no,2019,0.9294018,0.06350583,0.0070923427,9
2019-10-19,Economy Class,"  Edinburgh to London Heathrow. I have no problems with any of the flight crew or service while flying, everything on the plane was fine. After the flight landed, I rushed to the baggage claim because my wife and I had another flight out of London and only had an hour to make it. Even though we could see the plane and watch the baggage crew drive the bags over, it took 45 minutes before my bag came through. The baggage claim service desk turned away 30 other furious customers until a manager could arrive, by which time I was running to catch my next flight on a different airline, which I missed. Turns out the next flight home on our next airline wasn’t for another 6 days. Hoping that British Airways would help us in some way, we went to their horrendous customer service desk where an agent, basically told us to pound sand. It ended up costing my wife and I almost $3000 for new tickets to get home, spent the next 20 hours in the airport and British Airways refused to offer us as a meal voucher. We will never use this airline again.",no,2019,0.78349817,0.17783266,0.038669147,4
2019-10-16,Economy Class, London to Athens. British Airways is a glorified budget airline. A 3.5-hour flight and back to Athens and no food or drinks provided. Ask for a cup of water and they charge you a ridiculous price. An M&S inflated price sandwich is the 'meal'. No entertainment options either. No USB charging on the seat as well. Any reputable airline for a flight of this length provides this options in 2019. Yet they charged full-service airline prices. So there is a mismatch. Flew Aegean on the same route and a full meal and drinks are provided.,no,2019,0.6447554,0.30502728,0.05021724,0
2019-10-16,Economy Class,"  Terrible lack of any leg and body room in economy. This was easily the most cramped space I have ever flown. And I travel a lot. The flight was 7 hours of leg cramps and pain with no room for any modicum of comfort. The little amount of space in economy cabin is disgusting. If the seat in front of you reclines, as they invariably do, there is even less room. Shameful. The food was below average as well, even for bottom of the barrel budget airplane food. I will never fly British Airways again. 0 stars. Beware. I should only add that the NYC JFK and London waiting areas do not have near enough seats requiring many to stand or sit on the floor and the call to plane was disorganized bedlam. Horrible excuse for an airline.",no,2019,0.97059095,0.026028035,0.0033809703,9
2019-10-15,Premium Economy,"  Buenos Aires to London Heathrow rwturn. The aircraft is very old, cabin configuration is very old and tired. IFE screens have not been changed since they were first installed. My Ipod has a larger and more responsive screen. Before taking off in Buenos Aires, some pax, but not all, were offered water or orange juice. I never got any. After take off, drinks were offered, followed by a hot meal. Food choices ran out in the first row. Seats were uncomfortable, footrests were jammed. On the return flight, sparkling wine and water were offered before take off, followed by drinks and the meal I had chosen online was a beef stew with mashed potatoes. Poor movie choices, miniature screen and uncomfortable seats. Crew OK. No indication as to which toilets to use, either forward in business class or rear economy. Having flown Norwegian on their B787 in their premium cabin on the same route, BA is a waste of my money. ",no,2019,0.836094,0.14188437,0.022021579,-1
2019-10-12,Premium Economy," Flew back from Abu Dhabi in World traveller plus. The seat is so uncomfortable it does not warrant the price tag of the seat, seat cushioning terrible and zero feeling of comfort, I got no sleep. A snack was served after take off which was quite tasty, but breakfast was just dismal, tasteless. Not much interaction with the crew, but they seemed friendly enough. Would not travel with British Airways in this cabin again, really not worth the price tag.",no,2019,0.9021186,0.081740804,0.016140642,0
2019-10-11,Economy Class,"  Johannesburg to Amsterdam via London. After many delayed departures they announced that the flight was cancelled and rescheduled to depart the following night at 8pm. The following night at 7.30 pm they announced further delays due to the same ""technical"" fault reported 24 hours previously. Finally departed at 10pm, consequences were missed connecting flight to Amsterdam. WE also had to pay for our ""no show"" at our hotel in Amsterdam and when trying to claim this charge from BA they declined but offered to pay for our taxi? Arrived in Amsterdam 30 hours later. What really annoyed us was the lack of communication and disorganized manner on how the events were mishandled. Once on board the crew were really nice and just as we were getting new hope this was shattered by the terrible food and on board entertainment that was outdated. Our connecting BA flight back home was the same thing and on arrival we were delayed on disembarking.",no,2019,0.8155697,0.15643372,0.027996534,0
2019-10-09,Economy Class, Istanbul to New York via London. Literally the worst experience. We have tried this airline for the first and definitely last time! They should go through their customer service hiring department from scratch!,no,2019,0.96306354,0.03236971,0.004566738,0
2019-10-09,Economy Class," Flight from London to Athens with British Airways, was one of the worst experiences. The ""new"" slim seats are so uncomfortable you spend the flight and sadly the next day as well in pain. The screens with flight info have gone, no frills, and airline has become a bad quality budget airline. Sad. Avoid.",no,2019,0.9703339,0.02619346,0.0034727603,0
2019-10-03,Premium Economy," I wish I could give a zero. I was booked on a flight from Newark to Madrid via London. I come to find that the minimum layover time in London is 1 hr. My flight layover in London was 1hr5min. British Airways promised that the arriving and departing terminals in London were the same, but that was a total lie. My wife and I were sprinting across the airport, but between getting off the aeroplane, having to go through security again, and having to get to the other side of the airport for our connection, we missed the layover flight. We had the same route in the reverse direction. I called BA hoping to change the return flights and explained this situation. They kept insisting that since the layover was a staggering 5 minutes more than London’s minimum 1hr layover threshold that they were unable to help in any way. British Airways has by far the worst customer service I have ever experienced. Ryanair which is a no-frills airline has better customer service and that is saying something. I will never be flying BA again and plan on converting my company away from BA flights as well. Be warned. Stay away from this carrier at all costs or be prepared to deal with zero customer service in case any issues arise.",no,2019,0.8607843,0.12321609,0.015999557,-1
2019-10-02,Business Class,  One of the reasons we traveled club class was because BA have lounges where you can get away from the usual airport chaos and screaming children. BA don’t tell you there is no lounge at Kos airport. Limited seating. Very noisy limited facilities. Not sure I will spend so much on air tickets with them in the future if they don’t warn of limited facilities. It doesn’t help that the flight is delayed by an hour!,no,2019,0.7881459,0.18213657,0.029717585,5
2019-09-27,Economy Class,"  I did not actually fly because of their pilot strike. This review is because of the poor service to its customers who were due to fly on the days of the strike. I immediately tried to rebook with the only other airline that flew to Jersey, but of course, they had put their air fares up for the day in question and had to pay £110 more for a return flight. I then cancelled my BA flight, but they only refunded £159 of the £187 I had paid. The £28 difference was picking my seats. How do they consider that not part of the cost of the flight? They should have refunded me everything as it was not my fault they were striking. I completed their complaint form a month ago and they have never responded to me. 2 weeks ago I phoned their Customer Service line and the person I spoke to said he would refund me the £28. I never received the refund. ",no,2019,0.83162993,0.15360646,0.014763614,1
2019-09-26,Economy Class," Chicago to Zurich via London. Delays after delays. The flight was supposed to depart at 8:30 pm (Chicago Time) but was scheduled at 9:40 pm, we waited a long time at the airport. Finally, at 10 pm we managed to board on the A380 for my first time but the legroom was horrible. The IFE completely unfunctional and with no food served. During the taxi, a technical problem occurred and we returned to the gate. In the end, the plane took off at 12 am Chicago time and we arrived in London Heathrow at 2 pm. We had to wait 3 hours for boarding for another 30 minutes delayed flight. We arrived in Zurich on an old A319 at 9:30 pm Zurich time instead of the original 3:30 pm. Very stressful at least the staff were nice.",no,2019,0.7084862,0.24013394,0.051379867,0
2019-09-19,Business Class,"  I wouldn't even rate them 1/10 2 x business class passengers booked via On Business. 1 bag lost in transit. Ground crew in MXP rude, dismissive & most unhelpful, unable to locate missing bag. Waited for next flight to arrive, still no bag. Decided to cut short our trip as the bag contained essential meds - ok that's a lesson learnt the hard way. Due to this being an OB booking BA customer services unwilling to be flexible and change tickets resulting in full fare tickets purchased to return. Apparently the bag arrived 24hrs later, we were back in the UK, despite BA website showing in transit LHR/MXP for 8 days! Numerous lengthy calls to customer service proved fruitless, passed from one department to another then cut off! After an email to their CEO & Director of Brand and Customer Experience received a call from Global Engagement Executive Team offering £100 e-voucher. Abysmal customer services. No wonder their reputation is in tatters. I will never fly BA again.",no,2019,0.9256835,0.06612715,0.00818933,4
2019-09-18,Business Class,"  Los Angeles to Istanbul via London. Flight between London and Istanbul is like coach, no TV and small leg room. Transatlantic business seats are very narrow and mine did not become a complete bed. Food was below average. The Heathrow BA business lounge was a cramped, tasteless, dirty lounge . It took us 25 min to find two chairs to seat. Food was  awful and service is even worst. When we wanted to change our departure date by a few days we had to pay a penalty of $500 plus fee change, so we ended up paying $800 per person in addition to the fare already paid. ",no,2019,0.9450398,0.049340937,0.0056191976,0
2019-09-17,Premium Economy, Phoenix to Tel Aviv via London. The return from London to Phoenix was a nightmare. I want everyone to know that I sent a complaint 3 times but there is no one to talk to. This is not something that I am used to.,no,2019,0.9141233,0.07833206,0.007544704,1
2019-09-16,Economy Class,"  London to Dublin. It was never my choice to fly with British Airways and I will never fly with them again. I was supposed to fly with American Airlines from the USA to Dublin, but I had a connecting flight from my origin city to Chicago. Unfortunately, my first flight was delayed due to weather, which caused me to miss the flight from Chicago to Dublin. I was put on a flight to London instead, which I had to run for when I finally made it to Chicago, and my bag did not make it on the flight. I then flew with British Airways from London to Dublin. I was told to file a lost baggage claim with BA, which I did. I was told that the bag would be transferred from American to BA when it arrived in Dublin. Using American’s baggage tracking system, I was able to confirm that the bag arrived the day after I did around noon on Saturday. I am writing this review on the following Sunday and the bag is still not in my possession. BA’s customer service is terrible. If someone there tells me one more time to just wait and be patient, I am going to lose it! My bag has been sitting at the airport in the same city I’m in for more than a day and I can’t get it. Talk about serious frustration. I don’t know which airline is at fault for the delay, but the difference is that when I called American, the rep did everything she could to find out the status of my bag. And even though their baggage claim desk was closed when I called, she still tried to call an internal number to see if anyone was still around. Unfortunately she couldn’t get hold of anyone, but she left them a message and told me exactly who I could call and when to call them the next morning. I did not receive that level of service from BA. I even asked if they could call the airport and was told, “we are not authorized to call airports.” Why in the world wouldn’t they be authorized to call their own baggage department? I am not thrilled with either airline, but at least American has made some attempt to help me. This has ruined the first three days of a trip that I planned for two years. If you do check a bag and it’s lost or delayed, don’t expect any help if you flew with BA. And here’s a tip: if you are dealing with a lost or delayed bag in a country you don’t live in, don’t call the generic customer service number on the website you would normally use. Dig around and see if you can find a number for the airport you flew into. You will get a lot more information and assistance that way. ",no,2019,0.88133407,0.107634656,0.011031372,4
2019-09-15,Business Class,"  Hong Kong to London. An email on the 25th August advising us that this flight was cancelled and the hours spent on hold never speaking to anyone, what a total awful nightmare. Then the email at 6.00pm saying I must be delighted to find out my flight has not been cancelled. All slots in the Elemis Salon were already booked so no massages were available in First Class. Arriving at HK airport on the return journey and struggling even to get from the pavement to the inside of the terminal (why did they not tell us to print out proof of travel??). We had to wait ages for BA to open a check in desk, pretty average food and service in the Qantas lounge. A broken screen in seat 59A (it would not stay in position and without wedging, unusable to constant interruptions during the flight to my partner from a large passenger climbing over him. A ghastly sweet and sour chicken main course which made me send my tray away and not eat until after leaving the flight. Cheapest goodies bag with the broken zip and my suitcase was the very last off the plane. I had already been to the BA desk and reported it when it then eventually turned up on the conveyor belt. First class out to HK was a good business class experience, the return flight in business class was in a word poor. The plane was tired, IFE faulty, poor food and the journey was only saved by the quality of the staff, they were lovely - but if you give them rubbish tools they will serve rubbish. The night term pantry offering was a total joke. I have been a BA Exec card holder since for ever and I have seen is a decline in the service level. Certainly not value for money, we did not get a Club class experience on the flight home.",no,2019,0.8108822,0.15874335,0.030374417,-1
2019-09-13,Economy Class,  London to Bangkok. What an awful plane. Seats are just about OK going. Coming back it seemed like a bar going across the bottom back part of the seat. Really uncomfortable. The meals are fine but alas the last meal is served just over an hour before landing and rushed. The main problem is the entertainment on a small scratched screen and about 15 films. Rubbish. Took 2 hours to get the screens to actually work. The plane looks old and tired. Not a pleasure to travel on this plane.,no,2019,0.92966723,0.059279766,0.011053029,-1
2019-09-10,Business Class,"  Orlando to Gatwick. Terrible flight experience, bed bugs in old Club world seats, missed meals, poor service. Complaints is outsourced to a German company who aren't even part of BA!  Do not fly BA and club world is a waste of money.",no,2019,0.9717684,0.024974693,0.003256988,2
2019-09-10,Business Class," Mahe to Stockholm via London. Checked in online before the flight but had to do the bag drop. Was met by a rude lady at First class check in and the process took about 20 minutes, don’t know why, no apology. The boarding was in time. The welcome wasn’t especially friendly, just pointing the direction where to go. The club Europe cabin felt claustrophobic, I had a window seat. The CSM never came to say hello. The service was pretty basic, ok during the meals but self service between. No drink service if you didn’t ask. On the flight to Stockholm the purser introduced himself to all emerald members. The service was limited due to the strike next day but friendly. The seating was terrible on this A320, so tight.",no,2019,0.7502831,0.21096273,0.03875414,-1
2019-09-07,Economy Class,"  Orlando to Gatwick. Travelling home was extremely disappointing. The aircraft was dirty - drink stains on the side of the cabin and the remains of chewing gum on the seatbelt. The aircraft aisle was so narrow you had to walk sideways to prevent bumping into other passengers. The aircraft had a broken toilet and lights that could not be turned off, so for a night flight part of the cabin was illuminated which made sleep difficult. The breakfast was a garlic cream cheese croissant which tasted revolting and a highly processed cereal bar. Only one drinks run was made. The standards on BA have plummeted since we last flew them seven years ago, such a shame. I hope management are looking at reviews such as this, to improve service.",no,2019,0.9365053,0.055704013,0.0077907513,2
2019-09-06,Business Class,"  London to St Petersburgh. Huge disappointment for BA business class service in European routes. Seat pitch has been reduced to 30"" over the last years (from 34"") at the expense of passenger comfort. Seat width is the same as economy with empty middle seat. Food for me was half-empty plates representing a deli experience, and leaving me hungry. Out of the three options offered, two were already out of stock, so stranded with the least favourable and most unhealthy food option. Avoid Club Europe, not worth the money.",no,2019,0.9332429,0.058882084,0.007875003,-1
2019-09-01,Business Class," I have to say travelling in Club Europe is a waste of money. The food was no better than economy food from the past. The seats are just the same as in economy although you get a middle tray, and probably worst of all the cabin was full of a lot of arrogant people who thought that just because they were not in economy it somehow made them more worthy people. This might be a British trait as I’ve travelled business class on other airlines and not had the same experience.",no,2019,0.882588,0.10275954,0.014652471,-1
2019-08-28,Business Class,"  I was supposed to fly from London City to Amsterdam on 24/7, Business Class. Once at LCY, my early pm flight appeared as cancelled. A state of confusion broke out at the airport, with people trying to find alternatives, however I managed to be rebooked on a later flight. On a busy day, I waited for hours at the airport. The new flight was displayed as “delayed” for 45mins. the delay kept on increasing, with the flight ultimately scheduled to depart after 10pm. I kept on waiting. The flight eventually ended up cancelled as well. Result: half a day wasted at LCY. I feel that BA’s punctuality and quality of customer service have been declining significantly lately. Delays and cancellations can happen, however I have been flying BA +/- 30 times a year and the % of flights delayed has been abnormally high lately, especially to/from Amsterdam and Germany. Also, the customer service seems to have a “minimum care” proposition (provide what is strictly required by the law, only if customers complain, taking as long as possible), that genuinely makes you feel worthless as a customer, whether you are a frequent flyer or not.",no,2019,0.8548223,0.13114837,0.014029374,0
2019-08-26,Economy Class,"  I purchased a ticket for Dublin to Mauritius on British Airways for 23 Feb 2019. On the day of travel, a few hours before the departure time, I realized that I would not be able to make it and so I got in touch with British Airways on Twitter advising them of my cancellation. When I arrived home, I asked them to officially cancel my ticket and issue me a refund. I understood that my ticket was a non-refundable one, but it says on the ticket that surcharges, taxes and airport fees would be refundable which should have amounted to at least 250 euro. However, all the airline  refunded me was a pitiful 50 euro. I have been trying to speak to British Airways on Twitter many times over the past few months, and they never responded positively, only insisting that they were doing the right thing and that their position would not change. British Airways is being dishonest and should be avoided.",no,2019,0.6886914,0.2694665,0.04184207,1
2019-08-24,Business Class,"  I have often flown British Airways and have considered them a good airline. However, their customer service has fallen to such a level that I must say it is terrible. If you have no problems this is a good airline. If you have any problems you will not be able to get any help. I recently flew to London from Chicago. They erroneously cancelled my seats although I had checked in over 5 hours before he flight. They then downgraded my seat and put me on the plane. They then lost my luggage for 15 days. These things happen but customer service was impossible to use. When you call, you almost always get a message that says they are busy and the phone automatically hangs up. If you send in a request for help via the website you will get only a robo generated message that they will get back to you. They do not. You can't find out the status of your inquiry and only get a looping set of computer messages. Do not take this airline if customer service may be important to you.",no,2019,0.9009688,0.087283134,0.011748063,6
2019-08-23,Premium Economy," My flight was cancelled 3 days in a row. Was flying out on Thursday and finally after days and hours of arguing with BA, I got a flight out Saturday night with Swiss Air. They on the other hand actually fly and on time. Everything about the customer service, customer relations has been terrible, hours of waiting on the phone, no answers on email. My other flights with BA this year has been delayed too. They have for two months promised to reimburse me on all my expenses and to pay the penalty fine of 700$. First 10 days, then 21 bank days and now we are way passed anything else that they have not transferred the money yet. So far nothing and the complaint has been turned over to CAA and the Danish Aviation Authority.",no,2019,0.8614439,0.12403038,0.014525683,-1
2019-08-23,Economy Class,"  Hong Kong to Copenhagen via London. The whole experience is a nightmare to me and my wife. My wife lost her luggage ever since the first day of our journey on 1st August because our two pieces of luggage were left in Heathrow Airport by BA staff when we took the transit flight from the UK to Copenhagen. We went to Menzies in CPH and they filed a repor. We stated in the missing report that if the luggage was found, they should be sent to our air b&b house in Marstal in CPH on or before 3rd August or deliver to the hotel we stayed in CPH if they were found on 4th August. On 2nd August, we found that the updated status of our missing luggage in the BA website showed that one of our luggage was found while another one had a possible match. Therefore, we kept phoning and emailing Menzies staff to urge them to send the luggage to our house but they failed to do so. And the website status showed that we chose to pick up the luggage in the airport, which was not our preference but we failed to change the preference on the website as it was preset. The system even changed the latest delivery date to 3th August 2020 instead of 2019 and we could not correct it by ourselves! On 3rd August, Menzies staff still failed to deliver the luggage to us so we told them we decided to pick them up at the airport. Unfortunately, when we went to the CPH airport on the 4th August, they told us that they had already sent the 'found' luggage to the island in Marstal on 4th. Apparently they did not follow our instructions and sent it to the wrong place on the wrong date. They then asked us to find the other luggage that had been scanned with a possible match randomly in the trolleys outside their office. We did find the other one by ourselves in the airport, which they claimed had been sent to the island but they insisted that it was the possible match one! They were so incompetent and even asked us to complain to the BA to push them to find the baggage for us. We believe that the baggage was the one which was sent to the island but is still missing but the staff messed it up. We were so confused which bag was really missing. We finally decided to ask them to deliver the luggage in Marstal to the airport and send it to the UK address which was our next destination. When we came back to the hotel in the evening on the 4th, we phoned Menzies again and found out that our luggage in Marstal had been sent back to the airport at 8 pm on the 4th. Hence, we decided to pick it up by ourselves on the 5th August before we flew to the UK. However, when we came to the airport again, we couldn't find our luggage and the staff didn't explain why and just told us to leave. If the luggage was sent it to the airport on the 4th, how come it would disappear on the 5th? The staff just kept saying that they were busy and that no one had time to look for the baggage for us. This service was totally unacceptable. We spnet hours parking at the airport and found that we got nothing! You can't imagine how furious and frustrated we were! We are literally sick of phoning Menzies staff every day and not getting anywhere. Now that Menzies staff asked us to pressure BA to in turn pressure them to locate our luggage. That's how ridiculous things have been for us. We are sure that you could do something about it. My wife has lost all her personal belongings since day 1 of our trip.",no,2019,0.7921643,0.18873474,0.019100947,4
2019-08-21,Economy Class,"  Inflight crew were very helpful, polite and caring. Though you can not call the in flight service as luxurious compared to some airlines, it was quite pleasant. The food and drink selection was pretty basic. However the ground staff especially at the check in counter in DXB and lost & found at London heathrow were rude and very unhelpful. I forgot to collect my suit which I had handed to crew member at the time of boarding. Upon approaching the BA counter, the personnel were not willing to help or register a lost and found complain.  Neither any empathy nor any willingness to help.",no,2019,0.6267373,0.2605384,0.112724304,-1
2019-08-20,Premium Economy," This was the worst experience I have ever had flying. There was sufficient time in Chicago to transfer our bags from American Airlines. AA verified that they delivered the bags to BA but they were not on our flight when we reached London. The bags did not arrive and we spent two days in London without our bags. I left a earphone hard case on the plane, but your Lost and Found never answered to file a claim. Your website was horrible to use to file this claim and I have heard nothing. On the return flight from London to Newark, your baggage inspectors obviously opened my suitcase and never replaced the lock. With an experience like this on our first vacation to London, I would do everything to never fly British Airways again.",no,2019,0.934894,0.057749197,0.007356748,4
2019-08-17,Economy Class,"  London to Larnaca. New A321neo, 4.5 hour flight. The aircraft was narrow, the food simple nothing worth spending my money. The staff was friendly but spending money on a 5 hour flight on such a small plane doesn't worth it. No entertainment onboard. It is a small plane for this duration. ",no,2019,0.67823464,0.26410112,0.057664167,0
2019-08-14,Economy Class,"  London to Glasgow. BA customer service is unquestionably the least helpful, least accommodating, least friendly and least responsive so called service available. They clearly train their staff in the multitude of ways to frustrate their customers. I will try to avoid this airline from this point on. ",no,2019,0.9633765,0.03234535,0.0042781346,0
2019-08-13,Business Class,  The seating configuration meant that we were packed in like sardines. The seats are aging and uncomfortable. The forward-backward configuration is the most stupid I have seen. The cabin had 8 seats to a row and about 100 people packed into a crowded and noisy cabin. To book a specific seat you have to pay extra or try your luck 24 hours ahead of the flight. ,no,2019,0.92822576,0.06394375,0.007830463,9
2019-08-11,Business Class,  Malaga to London Heathrow . A shambolic airline. Rude and incompetent Iberia ground staff in Malaga. BA sent warning of the 2 hour delay just before the late boarding began - sophisticated IT setup they have! Club Europe meal remains a big cutback from 2017 despite what BA claim. Cabin staff were bored from the start and despite 4 serving in Club cabin the service was very poor. Arrived Heathrow at 23.45 and then sat waiting 10 mins for ground staff to show up.  Simply appalling trip and truly ripped off.,no,2019,0.94947803,0.044856,0.0056659817,-1
2019-08-10,Business Class,  Sydney to Singapore. Extremely disappointed trip. They are unable to even track our checked baggage when we found it was missing on the baggage carousel. Our baggage should have been premium handled as we were at business class but what happened was they can’t even tell if the baggage was loaded or not at departure. Many important things are in the checked baggage and we’ll have further trip later on which affected us badly. No response so far and the hotline they provided is always engaged,no,2019,0.9250748,0.06766148,0.007263727,-1
2019-08-09,Economy Class,"  London Heathrow to Inverness. Having previously written a review about the shockingly appalling experience with BA so far this summer, I felt the need to update with a new review as the final flight home I was rebooked on - after short-notice cancellation, which I had to wait over a day for - was also  cancelled due to a fault with the aircraft. We were sat on the plane for over an hour whilst the crew were waiting to hear from ground crew what was happening and where to go. Eventually got off the plane to utter chaos - mixed messages being given by ground crew. Some people given details about rebooking, others given nothing. Some people were sent texts with rebooking options, others (including me) received nothing. Vouchers handed out for hotel accommodation and shuttle bus to and from the hotels - however some people were only given one bus voucher, meaning they had no means to return to the airport the next day! Some people rebooked on a flight in two days time and told they’d have to return to the airport the next morning anyway to get any further refreshment or accommodation vouchers. Utterly appalling. Now I’m hoping against hope I might make it home today, 3 days after setting off!",no,2019,0.8301095,0.1498761,0.020014413,-1
2019-08-09,Economy Class,  Heathrow to Glasgow. Again flight is delayed. It’s easier to use the train than fly with BA the staff don’t even get embarrassed anymore and stand smiling offering apologies to the tired and weary customers. Trouble is there is no other operators and it a case of take it or leave it. Very tired and disappointed to be paying my hard earned salary for this terrible service.,no,2019,0.8875981,0.095110476,0.017291501,0
